TrackID,TrackName,TrackUri,Labels,ReleaseDate,Duration,PlayCount,Image
2525,At My Worst,spotify:track:2MJz8BxxMsERULatmBikDH,Atlantic Records,2/12/2021,170344,653932325,image2525.jpg
2526,Life Is Good (feat. Drake),spotify:track:1K5KBOgreBi5fkEHvg5ap3,Epic/Freebandz,5/15/2020,237918,1213654121,image2526.jpg
2527,Extasy,spotify:track:5OqIKA0ETzvxocl2IS7nV6,187 Strassenbande,5/6/2021,174021,101669191,image2527.jpg
2528,Wishing Well,spotify:track:2U5WueTLIK5WJLD7mvDODv,Grade A Productions/Interscope Records,7/10/2020,194621,879440197,image2528.jpg
2529,Fan de Tus Fotos,spotify:track:1mauYRwbpoGQX6itP2FAJC,Sony Music Latin,2/8/2021,197647,183357801,image2529.jpg
2530,Tapão Na Raba,spotify:track:58pgi1RpcU2fVJsxhm7BIr,Som Livre,1/22/2021,175046,193995513,image2530.jpg
2531,Machu Picchu,spotify:track:6RV9pRLIQiXm3qTGeyQluf,Sony Music Latin,3/4/2021,179004,204616777,image2531.jpg
2532,Robbery,spotify:track:6Hj9jySrnFppAI0sEMCZpJ,Grade A Productions/Interscope Records,3/8/2019,240050,1279627477,image2532.jpg
2533,Paradigmas,spotify:track:17UfXrL7Run3GyZJW4uRjC,Som Livre,4/22/2021,157354,166113313,image2533.jpg
2534,SugarCrash!,spotify:track:2ePtv8MlBO9nuuXABqAfEX,Otto Dynamite/RCA Records,8/25/2020,80080,356082236,image2534.jpg
2535,durag activity (with Travis Scott),spotify:track:4JJcP0Rv9AgyPD6ZGaC8EE,Columbia,4/30/2021,225020,144471291,image2535.jpg
2536,love race (feat. Kellin Quinn),spotify:track:1F9kEuwT29fgqlovIclu81,Bad Boy/Interscope Records,4/29/2021,188779,96770016,image2536.jpg
2537,POPSTAR (feat. Drake),spotify:track:1sbEeUY8KsdvgiQi26JBFz,Epic/We The Best,4/30/2021,200221,701835475,image2537.jpg
2538,LET IT GO (feat. Justin Bieber & 21 Savage),spotify:track:1cEhrSF6EylAEqdhUGuNpX,Epic/We The Best,4/30/2021,165526,104640188,image2538.jpg
2539,Choker,spotify:track:3ydI3CesHBnaY01Qff9jOr,Fueled By Ramen,5/21/2021,223065,78719866,image2539.jpg
2540,Shy Away,spotify:track:2z0IupRlVRlDN5r2IVqHyN,Fueled By Ramen,5/21/2021,175044,196303456,image2540.jpg
2541,Girl From Rio,spotify:track:2plRom0urixt6BE8t7kOhQ,Warner Records,4/29/2021,194421,101910676,image2541.jpg
2542,On The Ground,spotify:track:2pn8dNVSpYnAtlKFC8Q0DJ,YG Entertainment/Interscope Records,3/12/2021,168085,405898480,image2542.jpg
2543,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),spotify:track:2CYVETnhM9aytqrazYYwrK,Taylor Swift,4/9/2021,277591,355075267,image2543.jpg
2544,"when the party""s over",spotify:track:43zdsphuZLzwA9k4DJhU0I,Darkroom/Interscope Records,3/29/2019,196077,1777356862,image2544.jpg
2545,Otra Noche Sin Ti,spotify:track:2CdTLdDjwZdVcm0bresVWx,"Sueños Globales, LLC",4/9/2021,228920,166272723,image2545.jpg
2546,Met Him Last Night (feat. Ariana Grande),spotify:track:4yyX2Iu4xJjW9xMvBZKSBi,Island Records,4/1/2021,204631,131588678,image2546.jpg
2547,Back in Blood (feat. Lil Durk),spotify:track:7FGdjbZ32vMybPuP0IuE7d,Atlantic Records,2/5/2021,184489,364514373,image2547.jpg
2548,Run It Up (feat. Offset & Moneybagg Yo),spotify:track:1dg3qy5DjoJodawfOCgrTP,Columbia,4/2/2021,232048,379690238,image2548.jpg
2549,Mi Niña,spotify:track:2bgcUk2A3jjKbCJ7KPquTi,La Base Music Group/ WK Records,9/23/2020,213313,396228672,image2549.jpg
2550,As I Am (feat. Khalid),spotify:track:6F2r4HgpJnvKDmkN6JEN6J,RBMG/Def Jam,3/19/2021,174406,225596563,image2550.jpg
2551,Come Through (feat. Chris Brown),spotify:track:3krZxyBsWEHfEfJegYaWTd,MBK Entertainment/RCA Records,4/23/2021,214093,167513752,image2551.jpg
2552,Goosebumps,spotify:track:20McUFi8KCIVdNDLrkTDuZ,Columbia/B1 Recordings,6/12/2020,163208,487935066,image2552.jpg
2553,Put Your Records On,spotify:track:6AGOKlMZWLCaEJGnaROtF9,Columbia,4/24/2020,210463,591400681,image2553.jpg
2554,Facas - Ao Vivo,spotify:track:1ere9b9vDw2N3m9d4uiXxa,Sony Music Entertainment,10/15/2020,196379,263340175,image2554.jpg
2555,Train Wreck,spotify:track:55Am8neGJkdj2ADaM3aw5H,Columbia,10/28/2016,208826,771842900,image2555.jpg
2556,Falling,spotify:track:2rRJrJEo19S2J82BDsQ3F7,Alamo,3/26/2020,159381,1573246366,image2556.jpg
2557,Monster (Shawn Mendes & Justin Bieber),spotify:track:1HbA4N1MiOsPthALesGFR1,Shawn Mendes LP4-5 PS/ Island,12/4/2020,178994,595606166,image2557.jpg
2558,In Your Eyes,spotify:track:7szuecWAPwGoV1e5vGu8tl,Republic Records,3/20/2020,237520,919672797,image2558.jpg
2559,SAD!,spotify:track:3ee8Jmje8o58CHK66QrVC2,"Bad Vibes Forever, LLC",3/16/2018,166605,2182399965,image2559.jpg
2560,Good Without,spotify:track:15OCqNPYoLziEAsbVnqRj5,Epic,3/26/2021,182121,215110866,image2560.jpg
2561,hot girl bummer,spotify:track:2mt1IqcFyY1zmYZT8Q3xw9,Alamo,8/21/2020,188343,1245743891,image2561.jpg
2562,LOCATION,spotify:track:478g4LSkyMB1PMkVOVmIaE,UMLE - Latino,3/26/2021,263013,234069426,image2562.jpg
2563,Best Friend (feat. Doja Cat),spotify:track:2etHQJxIbV0soyPhelVs9Y,ICY/Warner Records,1/7/2021,155883,554395817,image2563.jpg
2564,Ski,spotify:track:6755DFiZ7CWe2WMdTGW5C1,300 Entertainment,4/16/2021,152333,154336415,image2564.jpg
2565,Diamonds Dancing (feat. Travis Scott),spotify:track:7uZqvqXzzYMKrexKxdcGmd,300 Entertainment,4/16/2021,242600,56824737,image2565.jpg
2566,"Ele É Ele, Eu Sou Eu",spotify:track:7EWXP47VlXKO3r7mNxuWHw,Wesley Safadao,11/12/2020,155209,215439821,image2566.jpg
2567,Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo,spotify:track:2SUPbyD77tJuOUbqbxct6l,Sony Music Entertainment,2/19/2021,147875,148311268,image2567.jpg
2568,willow,spotify:track:3Uo7WG0vmLQ07WB4BDwy7D,Taylor Swift,12/10/2020,214706,804406311,image2568.jpg
2569,POPSTAR (feat. Drake),spotify:track:6EDO9iiTtwNv6waLwa1UUq,OVO/We The Best/Epic,7/17/2020,200221,701835475,image2569.jpg
2570,Afterglow,spotify:track:0E4Y1XIbs8GrAT1YqVy6dq,Atlantic Records UK,12/21/2020,185486,453699195,image2570.jpg
2571,Fearless (Taylor’s Version),spotify:track:77sMIMlNaSURUAXq5coCxE,Taylor Swift,4/9/2021,241591,270800696,image2571.jpg
2572,"X Gon"" Give It To Ya",spotify:track:1zzxoZVylsna2BQB65Ppcb,RAL,6/12/2007,217586,701360033,image2572.jpg
2573,Fifteen (Taylor’s Version),spotify:track:2nqio0SfWg6gh2eCtfuMa5,Taylor Swift,4/9/2021,294419,96167909,image2573.jpg
2574,The Way I Loved You (Taylor’s Version),spotify:track:22bPsP2jCgbLUvh82U0Z3M,Taylor Swift,4/9/2021,243136,393065764,image2574.jpg
2575,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),spotify:track:4CHpVfAhuxNJ3ibExe6kxO,Taylor Swift,4/9/2021,220839,108263867,image2575.jpg
2576,Hey Stephen (Taylor’s Version),spotify:track:550erGcdD9n6PnwxrvYqZT,Taylor Swift,4/9/2021,254254,85326283,image2576.jpg
2577,White Horse (Taylor’s Version),spotify:track:5YL553x8sHderRBDlm3NM3,Taylor Swift,4/9/2021,234515,93079250,image2577.jpg
2578,Forever & Always (Taylor’s Version),spotify:track:1msEuwSBneBKpVCZQcFTsU,Taylor Swift,4/9/2021,225328,105884133,image2578.jpg
2579,Breathe (feat. Colbie Caillat) (Taylor’s Version),spotify:track:7HC7R2D8WjXVcUHJyEGjRs,Taylor Swift,4/9/2021,263377,63817064,image2579.jpg
2580,"Ruff Ryders"" Anthem",spotify:track:1BKT2I9x4RGKaKqW4up34s,Def Jam Recordings,5/1/1998,214440,216492353,image2580.jpg
2581,That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault),spotify:track:7eResoqEJJAVTkQYSqvO3P,Taylor Swift,4/9/2021,189495,75475647,image2581.jpg
2582,Tell Me Why (Taylor’s Version),spotify:track:0k0vFacOHNuArLWMiH60p7,Taylor Swift,4/9/2021,200575,54897812,image2582.jpg
2583,You’re Not Sorry (Taylor’s Version),spotify:track:6iiAfo4wTA2CVC3Uwx9uh8,Taylor Swift,4/9/2021,261842,69194174,image2583.jpg
2584,Chica Ideal,spotify:track:21N4Buj4xsyLb218lYle61,UMLE - Latino,10/16/2020,183240,482269139,image2584.jpg
2585,Relación - Remix,spotify:track:35UUpTmrcFXNIVIN26ujXl,Rich Music,9/4/2020,247308,610496307,image2585.jpg
2586,Don’t You (Taylor’s Version) (From The Vault),spotify:track:4uuEGH5SVuzkkSFjo2DEiY,Taylor Swift,4/9/2021,208608,67862286,image2586.jpg
2587,We Were Happy (Taylor’s Version) (From The Vault),spotify:track:34V9RiEPe8MNdU32qJsJa1,Taylor Swift,4/9/2021,244236,57195557,image2587.jpg
2588,WACHA,spotify:track:5RmSunLqeDqNWww8LWhAiK,Young Flex - Khea,4/1/2021,206360,94625386,image2588.jpg
2589,MONTERO (Call Me By Your Name),spotify:track:3BZEcbdtXQSo7OrvKRJ6mb,Columbia,9/17/2021,137875,1867759366,image2589.jpg
2590,911,spotify:track:2TksvaRivgAEj780DgRB73,Rich Music,2/5/2021,215891,347467445,image2590.jpg
2591,La Nota,spotify:track:7ndTONDDRFGiPnnhOzOXxq,Sony Music Latin/La Industria,10/8/2020,216107,550022578,image2591.jpg
2592,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),spotify:track:5pcjystBtalYeqaiXCcgEY,Taylor Swift,3/26/2021,220839,108263867,image2592.jpg
2593,Dancing With The Devil,spotify:track:0VQ3GSPdl4njPOr3lyaoaD,Island Records,4/1/2021,243992,71539710,image2593.jpg
2594,Gone,spotify:track:2dHoVW9AxJVSRebPRyV2aA,YG Entertainment/Interscope Records,3/12/2021,207163,317295518,image2594.jpg
2595,What Other People Say,spotify:track:2h9TDNEXRhcDIV3fsoEVq9,RCA Records Label,2/4/2021,194890,194947179,image2595.jpg
2596,Hello (feat. A Boogie Wit da Hoodie),spotify:track:2r6OAV3WsYtXuXjvJ1lIDi,Victor Victor Worldwide,7/20/2020,190534,565933945,image2596.jpg
2597,HASTA ABAJO,spotify:track:4PEfJZpVjdclfzZ9XO8uDw,UMLE - Latino,10/4/2019,229826,370522511,image2597.jpg
2598,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),spotify:track:7l2tmgUhV7Y2aJHjiszifg,Taylor Swift,4/7/2021,277591,355075267,image2598.jpg
2599,Take You Dancing,spotify:track:59qrUpoplZxbIZxk6X0Bm3,Atlantic Records,7/22/2020,190306,702036623,image2599.jpg
2600,Unstable (feat. The Kid LAROI),spotify:track:137mSruegm1u6x9NvwiagR,RBMG/Def Jam,3/19/2021,158324,160938575,image2600.jpg
2601,Stuck with U (with Justin Bieber),spotify:track:4HBZA5flZLE435QTztThqH,"Ariana Grande & Justin Bieber ""Stuck With U""- Charity",5/8/2020,228482,1090850299,image2601.jpg
2602,Hayloft,spotify:track:2kS6td1yvmpNgZTt1q5pQq,Last Gang,9/23/2008,181680,460292920,image2602.jpg
2603,Esquema Preferido,spotify:track:7cgF1aSGBXWlTgNbon3g2p,DJ Ivis,11/26/2020,190680,137845386,image2603.jpg
2604,Además de Mí - Remix,spotify:track:7I8L3vYCLThw2FDrE6LuzE,Fifty One,3/4/2021,330040,200356895,image2604.jpg
2605,Off My Face,spotify:track:3T03rPwlL8NVk1yIaxeD8U,RBMG/Def Jam,3/19/2021,156467,317738665,image2605.jpg
2606,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",spotify:track:0ZLuW8uOXdFNWcI40C0OC2,Generation Now/Atlantic,12/11/2020,227478,730041428,image2606.jpg
2607,BEBÉ,spotify:track:3Zf4GutWZ7Hv3wsVQsSQPs,Sony Music Latin,3/4/2021,197284,387646038,image2607.jpg
2608,Calling My Phone,spotify:track:5Kskr9LcNYa0tpt5f0ZEJx,Columbia,4/2/2021,205458,755502029,image2608.jpg
2609,Headshot (feat. Polo G & Fivio Foreign),spotify:track:6cQ08IpBxxfGcSKxqE3NmB,Columbia,4/2/2021,144349,321884984,image2609.jpg
2610,Richer (feat. Polo G),spotify:track:7HsjuVBM93Z2RoxjpWLgTT,Alamo,3/26/2021,190458,128232431,image2610.jpg
2611,Tu Veneno,spotify:track:5KFHrrBMyGj5MhVbZMM3ts,"Sueños Globales, LLC",3/19/2021,157320,99445278,image2611.jpg
2612,Deserve You,spotify:track:5NU40QTlXrDUJzDBdv79bg,RBMG/Def Jam,3/19/2021,187238,114317022,image2612.jpg
2613,2 Much,spotify:track:0oaY19dUwZimIgzn3ZZLZO,RBMG/Def Jam,3/19/2021,152796,149716103,image2613.jpg
2614,Tusa,spotify:track:0dKg2vGC1hFqcK5LGTaKzX,UMLE - Latino,3/26/2021,201920,1473006200,image2614.jpg
2615,Una Locura,spotify:track:5y7DaS3jAc9eZzcSOoUIwU,Aura Music Corp.,9/4/2020,230693,573749506,image2615.jpg
2616,Loved By You (feat. Burna Boy),spotify:track:2tB9OFgAHjAds3cqquLlvp,RBMG/Def Jam,3/19/2021,159250,107857088,image2616.jpg
2617,Girls Like Us,spotify:track:5SFXOMJJ334Wn2PwBHeRZN,Capitol Records UK / EMI,1/12/2021,189000,195802228,image2617.jpg
2618,Lemon Pepper Freestyle (feat. Rick Ross),spotify:track:4FRW5Nza1Ym91BGV4nFWXI,OVO,3/5/2021,383036,183695697,image2618.jpg
2619,Esquema Preferido,spotify:track:27X3qzgB0Show6qfw5wNOK,DJ Ivis,11/26/2020,189463,137845386,image2619.jpg
2620,Love Not War (The Tampa Beat),spotify:track:4Lt6GXGzYsa1tgkv3nGSTm,Robots & Humans,11/20/2020,192921,282097420,image2620.jpg
2621,Die For You (feat. Dominic Fike),spotify:track:7aely3H8kMj9o0gt6vXHE1,RBMG/Def Jam,3/19/2021,198425,98721979,image2621.jpg
2622,La Tóxica,spotify:track:15OjBeqNX3bShsGYQbteRv,Sony Music Latin,7/24/2020,180520,472491810,image2622.jpg
2623,Coração Na Cama - Ao Vivo,spotify:track:2nZj5YymF54qhAu7RneVP6,Som Livre,11/13/2020,173226,206645853,image2623.jpg
2624,Mood (feat. iann dior),spotify:track:3tjFYV6RSFtuktYl3ZtYcq,Records/Columbia,3/26/2021,140525,1819938739,image2624.jpg
2625,BICHOTA,spotify:track:7vrJn5hDSXRmdXoR30KgF1,UMLE - Latino,10/23/2020,178946,850253915,image2625.jpg
2626,Love You Different (feat. BEAM),spotify:track:27UcQ6dAvQrgH9C880rCM3,RBMG/Def Jam,3/19/2021,186695,81612767,image2626.jpg
2627,Somebody,spotify:track:3buwFfY33H32wfZ6X9poV3,RBMG/Def Jam,3/19/2021,179414,97236474,image2627.jpg
2628,LOCATION,spotify:track:5Km4r87BoX2qqtoprYS1gh,UMLE - Latino,2/12/2021,265240,234069426,image2628.jpg
2629,White Dress,spotify:track:4Hl9rOqYomojCmxYfr25im,Polydor Records,3/19/2021,333710,55075877,image2629.jpg
2630,Polvo,spotify:track:68mrW6gXHgupgSiDHgaDi5,Sony Music Latin,11/20/2020,211130,245643729,image2630.jpg
2631,Chemtrails Over The Country Club,spotify:track:7bPWdJgx8vek7S5i5yAtvG,Polydor Records,3/19/2021,271176,253359372,image2631.jpg
2632,Parce (feat. Justin Quiles),spotify:track:4RJz8NfIe09gpKMiRUWKhJ,Sony Music Latin,8/21/2020,248345,417479179,image2632.jpg
2633,Ropa Cara,spotify:track:2zY1iTaEgs8ROkkWtWLe7l,Sony Music Latin,3/4/2021,162229,183572391,image2633.jpg
2634,Vida de Rico,spotify:track:4nTduFjaTmGysc9WKNuCcs,Sony Music Latin,3/4/2021,184721,556330754,image2634.jpg
2635,Tusa,spotify:track:7k4t7uLgtOxPwTpFmtJNTY,TUSA - Karol G & Nicki Minaj,11/7/2019,200960,1473006200,image2635.jpg
2636,Devil Eyes,spotify:track:7MiZjKawmXTsTNePyTfPyL,iHipHop Distribution,2/5/2016,131271,745604767,image2636.jpg
2637,"Ponte Pa"" Mi",spotify:track:4C6BlqqMwjFzOXzqpTeoWR,WEA Latina,11/20/2020,202373,210441096,image2637.jpg
2638,Hold On,spotify:track:4u4NyuceXP7Uzh7XFJKCr1,RBMG/Def Jam,3/5/2021,170813,734797720,image2638.jpg
2639,Anyone,spotify:track:31qCy5ZaophVA81wtlwLc4,RBMG/Def Jam,1/1/2021,190779,675147358,image2639.jpg
2640,Holy (feat. Chance The Rapper),spotify:track:5u1n1kITHCxxp8twBcZxWy,RBMG/Def Jam,9/18/2020,212093,775504824,image2640.jpg
2641,Lonely (with benny blanco),spotify:track:4y4spB9m0Q6026KfkAvy9Q,Friends Keep Secrets/Def Jam Recordings/Interscope Records,10/16/2020,149297,799754789,image2641.jpg
2642,Dámelo To’ (feat. Myke Towers),spotify:track:36CiGk9oRdwTnBDMgKEfjl,Selena Gomez Latin Project,3/12/2021,184134,33184314,image2642.jpg
2643,Patience (feat. YUNGBLUD & Polo G),spotify:track:5J5CpT6bgE6KYKk23jgp9W,BMG Rights Management (US) LLC,7/16/2021,181720,86319358,image2643.jpg
2644,Selfish Love (with Selena Gomez),spotify:track:3XoflnowYPFRPOh3uFvHcm,DJ Snake Music Productions Limited,3/4/2021,168648,109455578,image2644.jpg
2645,DAYWALKER! (feat. CORPSE),spotify:track:2NnJpRXIlx35Vij3bPZO0h,Bad Boy/Interscope Records,3/12/2021,137746,127425237,image2645.jpg
2646,All We Got (feat. KIDDO),spotify:track:1iAyJBksvAI6DQEnzv8l1E,WM Germany,2/26/2021,190218,264259895,image2646.jpg
2647,Say So,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,Kemosabe Records/RCA Records,11/7/2019,237893,1179418349,image2647.jpg
2648,The Less I Know The Better,spotify:track:6K4t31amVTZDgR3sKmwUJJ,Universal Music Australia Pty. Ltd.,7/17/2015,216320,1562774028,image2648.jpg
2649,I Feel It Coming,spotify:track:5GXAXm5YOmYT0kL5jHvYBt,Universal Republic Records,11/24/2016,269186,1700458233,image2649.jpg
2650,Mood Swings (feat. Lil Tjay),spotify:track:5rZlwNFl01HqLWBQGryKSm,Victor Victor Worldwide,7/3/2020,213333,763845871,image2650.jpg
2651,Someone To You,spotify:track:2f0pn9DkEJwAzXApnFh5cr,Island Records,10/4/2019,219801,811453480,image2651.jpg
2652,To the Bone,spotify:track:3pCt2wRdBDa2kCisIdHWgF,Mas Pam Records,6/14/2019,344571,416644332,image2652.jpg
2653,How You Like That,spotify:track:4SFknyjLcyTLJFPKD2m96o,YG Entertainment/Interscope Records,10/2/2020,182956,1007326129,image2653.jpg
2654,LOST,spotify:track:2MZrOmrVxRmmOoFW6dhenG,NF Real Music,3/11/2021,234852,88330782,image2654.jpg
2655,Baila Conmigo (with Rauw Alejandro),spotify:track:0D75ciM842cdUMKSMfAR9y,Selena Gomez Latin Project,3/12/2021,186087,474515365,image2655.jpg
2656,SugarCrash!,spotify:track:3FxPbp05KjMBa4HbhAJTH0,Otto Dynamite/RCA Records,8/25/2020,80117,356082236,image2656.jpg
2657,ZITTI E BUONI,spotify:track:1lWWoec2z1j88GRblI5anV,RCA Records Label,3/3/2021,192654,456603656,image2657.jpg
2658,VOCE,spotify:track:1eIS75JS5rfbJpSu6ZC9EO,Universal Music Italia srL. (Sugar),3/3/2021,211410,67224297,image2658.jpg
2659,AP - Music from the film Boogie,spotify:track:17vGPZ5EsdvtgAOCD4FLWI,Victor Victor Worldwide / Republic Records,2/26/2021,171891,151280806,image2659.jpg
2660,"Life""s A Mess II (with Clever & Post Malone)",spotify:track:4O3RwH1TFG1EjPezLIYehI,Grade A/Posty/Interscope/Republic,3/5/2021,206733,132635251,image2660.jpg
2661,CHIAMAMI PER NOME,spotify:track:0ZqHo6eTBHUcOVjZzPvftT,RCA Records Label,3/3/2021,222666,52530583,image2661.jpg
2662,Antes,spotify:track:73O30uMI7n6DuzBmbtO7kC,Real Hasta La Muerte LLC & Aura Music Corp.,1/22/2021,206586,132973053,image2662.jpg
2663,Mona Lisa,spotify:track:5LYRIyhmlrDAQsYdHEvP0f,Universal Music Distribution Deal,3/4/2021,187362,91696181,image2663.jpg
2664,Real As It Gets (feat. EST Gee),spotify:track:7eX3um6NpOQKWJMGCi97XD,Quality Control Music/Motown Records,3/4/2021,192804,121467052,image2664.jpg
2665,Se Te Nota (with Guaynaa),spotify:track:11EnQRgRMJwMAesfkB5pnu,Shots Studios & Music/10:22pm/Interscope Records,9/2/2020,155825,431104629,image2665.jpg
2666,Head Shoulders Knees & Toes (feat. Norma Jean Martine),spotify:track:6i7zAdNhzUN2k1HcrBxPHG,Elektra France,5/8/2020,156960,424290908,image2666.jpg
2667,Star Shopping,spotify:track:30bqVoKjX479ab90a8Pafp,"Death Note Music, LLC",8/17/2015,142000,1136274771,image2667.jpg
2668,Electric Love,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,UMGRI Interscope,10/16/2015,218106,1054068609,image2668.jpg
2669,Maniac,spotify:track:6KfoDhO4XUWSbnyKjNp9c4,Republic Records,3/20/2020,185773,820464937,image2669.jpg
2670,Only Wanna Be With You - Pokémon 25 Version,spotify:track:3SawmGBjjq8EOYZJV11cJm,Republic Records,2/25/2021,241360,99305440,image2670.jpg
2671,Ropa Cara,spotify:track:7BIy3EGQhg98CsRdKYHnJC,Sony Music Latin,1/18/2021,163320,183572391,image2671.jpg
2672,BEBÉ,spotify:track:7D7EH7MGyNHWSkqrszerI1,Sony Music Latin,11/25/2020,198706,387646038,image2672.jpg
2673,test drive,spotify:track:3eZYOQO4UzKrUDYDghtnFw,Republic Records,2/19/2021,122174,98094844,image2673.jpg
2674,Vida de Rico,spotify:track:73nAK3HgQK8dak83Y2WQ8F,Sony Music Latin,9/21/2020,187426,556330754,image2674.jpg
2675,Tú Me Dejaste De Querer,spotify:track:5ddFjrPG8NgQQ6xlOQIVd2,Sony Music Entertainment,2/26/2021,198493,387768934,image2675.jpg
2676,Love Story (Taylor’s Version),spotify:track:3CeCwYWvdfXbZLXFhBrbnf,Taylor Swift,2/12/2021,235766,701849797,image2676.jpg
2677,SO DONE,spotify:track:2gqWRRCXnma9L8xQ1RdemQ,Columbia,7/27/2021,126521,421421824,image2677.jpg
2678,Jeans,spotify:track:3GtnId3Cm1Xa6joCj08nzW,WEA Latina,8/14/2020,185840,365376824,image2678.jpg
2679,ROXANNE,spotify:track:696DnlkuDOXcMAnKlTgXXK,Arizona Zervas,10/10/2019,163636,1457104849,image2679.jpg
2680,rockstar (feat. 21 Savage),spotify:track:0e7ipj03S05BNilyu5bRzt,Republic Records,4/27/2018,218146,2910153429,image2680.jpg
2681,Párteme La Cara,spotify:track:5gEUDNQvoQjdjklrwPdGwD,Sony Music Entertainment,2/26/2021,167866,108144410,image2681.jpg
2682,Without Me,spotify:track:6FZDfxM3a3UCqtzo5pxSLZ,Capitol Records,1/17/2020,201660,1992692126,image2682.jpg
2683,BOOKER T,spotify:track:26w9NTiE9NGjW1ZvIOd1So,Rimas Entertainment LLC,11/27/2020,156430,391713223,image2683.jpg
2684,Intentions (feat. Quavo),spotify:track:4umIPjkehX1r7uhmGvXiSV,RBMG/Def Jam,2/14/2020,212866,1154315558,image2684.jpg
2685,Sofia,spotify:track:7B3z0ySL9Rr0XvZEAjWZzM,FADER Label,8/2/2019,188386,696853157,image2685.jpg
2686,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",spotify:track:2sQH02O2HBCPJCztBrCWNa,Republic Records,2/19/2021,182437,246125355,image2686.jpg
2687,All We Got (feat. KIDDO),spotify:track:1FP9s72rDYty6mfoOEYKnE,WM Germany,10/16/2020,190218,264259895,image2687.jpg
2688,Madonna,spotify:track:0DAQryfUiFZdWFo76RYBc8,WM Germany,2/19/2021,195734,131747421,image2688.jpg
2689,CLOUDS,spotify:track:5UMMPHPp6vRP6ghPpSUOzp,NF Real Music,2/18/2021,243750,155514398,image2689.jpg
2690,Wonder,spotify:track:6ZuahEctZD6w75peme58hm,Shawn Mendes LP4-5 PS/ Island,12/4/2020,172692,582247434,image2690.jpg
2691,Skin,spotify:track:03B2SfXuvDh1m9F4tqrX07,Island Records,1/22/2021,177500,186535143,image2691.jpg
2692,Tyler Herro,spotify:track:3w1WjD2zJqjBjDz5fwqQPJ,Generation Now/Atlantic,12/11/2020,156578,540684439,image2692.jpg
2693,Remember That Night?,spotify:track:1nYzjrdVQ8RpF93M0jPFW7,P2021,11/6/2020,227186,349922770,image2693.jpg
2694,Lifestyle (feat. Adam Levine),spotify:track:0osvOdeD3YXZiWkT8MKolJ,"Future History/Artist Partner Group, Inc.",1/21/2021,153865,200309668,image2694.jpg
2695,Fly Away,spotify:track:5ri4zqtWhG07hIuNNDWP76,Elektra (NEK),11/13/2020,178156,404840895,image2695.jpg
2696,Despeinada,spotify:track:0JAZWvvqttGFm4UMDsPQXC,Aura Music Corp.,9/4/2020,224186,412870887,image2696.jpg
2697,motive (with Doja Cat),spotify:track:5GkQIP5mWPi4KZLLXeuFTT,Republic Records,10/30/2020,167989,479816823,image2697.jpg
2698,"I Don""t Care (with Justin Bieber)",spotify:track:0hVXuCcriWRGvwMV1r5Yn9,Atlantic Records UK,7/12/2019,219946,1792063186,image2698.jpg
2699,Whoopty,spotify:track:5vGLcdRuSbUhD8ScwsGSdA,CJ Music Group/T-Series,8/20/2020,123262,764895301,image2699.jpg
2700,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",spotify:track:3jjBPF4NDMCU51psU8JPpR,Republic Records,1/15/2021,182437,246125355,image2700.jpg
2701,"Ay, DiOs Mío!",spotify:track:7x4ASXYEKfQBCewcZhK776,UMLE - Latino,7/10/2020,189653,587592160,image2701.jpg
2702,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",spotify:track:78SeXVRJ7KCqVmOwTiFjnI,DALE PLAY Records,11/27/2020,171215,280148497,image2702.jpg
2703,Hawái - Remix,spotify:track:0GzuHFG4Ql6DoyxFRnIk3F,Sony Music Latin,11/5/2020,200481,315238649,image2703.jpg
2704,Tattoo - Remix with Camilo,spotify:track:4G3PTss3mU33Tau7t4KbwE,Sony Music Latin/Duars Entertainment,11/13/2020,222680,609893491,image2704.jpg
2705,Body,spotify:track:0A1hoCfMLkiAgvhWkkucJa,300 Entertainment,11/20/2020,171067,320733962,image2705.jpg
2706,Meia Noite (Você tem meu Whatsapp),spotify:track:6sPBi0qLI6KM3yXX56NxsA,Sua Música,12/17/2020,237900,156040582,image2706.jpg
2707,Moonlight,spotify:track:0JP9xo3adEtGSdUEISiszL,"Bad Vibes Forever, LLC",3/16/2018,135090,1831784596,image2707.jpg
2708,Thinking out Loud,spotify:track:1Slwb6dOYkBlWal1PGtnNg,Atlantic Records UK,,281560,2455791971,image2708.jpg
2709,Toosie Slide,spotify:track:466cKvZn1j45IpxDdYZqdA,OVO,5/1/2020,247058,1044318487,image2709.jpg
2710,Earned It (Fifty Shades Of Grey),spotify:track:4frLb7nWtsz2ymBE6k2GRP,Universal Republic Records,8/28/2015,277680,1618019611,image2710.jpg
